id,bus_code,direction,name,deviation_seconds,updated_at,scheduled_timestamp,our_snapshot_time
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T11:18:52
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T11:18:52
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T11:18:52
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T11:18:52
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T11:18:52
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T11:18:52
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T11:18:52
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T11:18:52
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T11:18:52
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T11:18:52
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T11:18:52
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,532.0,2026-05-21T09:26:55Z,2026-05-21T10:30:00Z,2026-05-21T11:28:52
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T11:28:52
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,140.0,2026-05-21T09:25:22Z,2026-05-21T11:30:00Z,2026-05-21T11:28:52
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T11:28:52
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T11:28:52
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T11:28:52
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T11:28:52
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T11:28:52
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T11:28:52
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T11:28:52
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T11:28:52
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T11:28:52
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T11:28:52
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T11:28:52
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T11:28:52
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T11:28:52
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T11:28:52
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T11:28:52
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T11:38:53
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,38.0,2026-05-21T09:35:39Z,2026-05-21T11:30:00Z,2026-05-21T11:38:53
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T11:38:53
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T11:38:53
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T11:38:53
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T11:38:53
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T11:38:53
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T11:38:53
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T11:38:53
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T11:38:53
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T11:38:53
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T11:38:53
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T11:38:53
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T11:38:53
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T11:38:53
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T11:38:53
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T11:38:53
a7b94ed0-7c45-444a-8dc2-47f001919f8d,503,Grenoble (Central Bus Station),Grenoble - Turin - Rome,0.0,2026-05-21T07:17:19Z,2026-05-21T15:35:00Z,2026-05-21T11:38:53
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T11:48:53
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,117.0,2026-05-21T09:45:59Z,2026-05-21T11:30:00Z,2026-05-21T11:48:53
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T11:48:53
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T11:48:53
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T11:48:53
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T11:48:53
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T11:48:53
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T11:48:53
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T11:48:53
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T11:48:53
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T11:48:53
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T11:48:53
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T11:48:53
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T11:48:53
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T11:48:53
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T11:48:53
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T11:48:53
a7b94ed0-7c45-444a-8dc2-47f001919f8d,503,Grenoble (Central Bus Station),Grenoble - Turin - Rome,0.0,2026-05-21T07:17:19Z,2026-05-21T15:35:00Z,2026-05-21T11:48:53
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T11:58:53
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,132.0,2026-05-21T09:56:13Z,2026-05-21T11:30:00Z,2026-05-21T11:58:53
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T11:58:53
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T11:58:53
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T11:58:53
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T11:58:53
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T11:58:53
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T11:58:53
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T11:58:53
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T11:58:53
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T11:58:53
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T11:58:53
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T11:58:53
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T11:58:53
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T11:58:53
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T11:58:53
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T11:58:53
a7b94ed0-7c45-444a-8dc2-47f001919f8d,503,Grenoble (Central Bus Station),Grenoble - Turin - Rome,0.0,2026-05-21T07:17:19Z,2026-05-21T15:35:00Z,2026-05-21T11:58:53
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T12:08:54
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,146.0,2026-05-21T10:06:28Z,2026-05-21T11:30:00Z,2026-05-21T12:08:54
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T12:08:54
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T12:08:54
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T12:08:54
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T12:08:54
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T12:08:54
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T10:03:21Z,2026-05-21T13:15:00Z,2026-05-21T12:08:54
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T12:08:54
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T12:08:54
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T12:08:54
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T12:08:54
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T12:08:54
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T12:08:54
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T12:08:54
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T12:08:54
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T12:08:54
a7b94ed0-7c45-444a-8dc2-47f001919f8d,503,Grenoble (Central Bus Station),Grenoble - Turin - Rome,0.0,2026-05-21T07:17:19Z,2026-05-21T15:35:00Z,2026-05-21T12:08:54
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T12:18:54
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,49.0,2026-05-21T10:16:50Z,2026-05-21T11:30:00Z,2026-05-21T12:18:54
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T12:18:54
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T12:18:54
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T12:18:54
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T12:18:54
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T12:18:54
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T10:14:55Z,2026-05-21T13:15:00Z,2026-05-21T12:18:54
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T12:18:54
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T12:18:54
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T12:18:54
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T12:18:54
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-20T07:35:22Z,2026-05-21T14:10:00Z,2026-05-21T12:18:54
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T12:18:54
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T12:18:54
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T12:18:54
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T12:18:54
a7b94ed0-7c45-444a-8dc2-47f001919f8d,503,Grenoble (Central Bus Station),Grenoble - Turin - Rome,0.0,2026-05-21T07:17:19Z,2026-05-21T15:35:00Z,2026-05-21T12:18:54
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,56.0,2026-05-21T10:26:57Z,2026-05-21T11:30:00Z,2026-05-21T12:28:55
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T12:28:55
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T12:28:55
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T12:28:55
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T12:28:55
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T12:28:55
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T10:25:53Z,2026-05-21T13:15:00Z,2026-05-21T12:28:55
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T12:28:55
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T12:28:55
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T12:28:55
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T12:28:55
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-21T10:29:24Z,2026-05-21T14:10:00Z,2026-05-21T12:28:55
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T12:28:55
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T12:28:55
f42cd0d0-1c79-42ee-8830-c8f680276afa,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T04:09:45Z,2026-05-21T14:40:00Z,2026-05-21T12:28:55
ff064e52-347a-4123-b236-06b49a8a9bab,492,Nice Airport (Bus Station - Terminal 1),Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T15:00:00Z,2026-05-21T12:28:55
a7b94ed0-7c45-444a-8dc2-47f001919f8d,503,Grenoble (Central Bus Station),Grenoble - Turin - Rome,0.0,2026-05-21T07:17:19Z,2026-05-21T15:35:00Z,2026-05-21T12:28:55
23a08a4a-0fd5-422c-a73e-0800eacb0389,1501,Florence (Villa Costanza),Florence - Dijon,0.0,2026-05-21T05:42:49Z,2026-05-21T16:20:00Z,2026-05-21T12:28:55
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,0.0,2026-05-21T09:17:02Z,2026-05-21T12:25:00Z,2026-05-21T12:38:55
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T09:12:09Z,2026-05-21T12:30:00Z,2026-05-21T12:38:55
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T12:38:55
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T12:38:55
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T12:38:55
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T10:36:55Z,2026-05-21T13:15:00Z,2026-05-21T12:38:55
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T12:38:55
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T12:38:55
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T12:38:55
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T12:38:55
79398485-7a69-40bc-9326-b7e6c237c8c3,N1138,Milan (Lampugnano bus station),Lisbon - Milan,0.0,2026-05-21T10:39:40Z,2026-05-21T14:10:00Z,2026-05-21T12:38:55
35810634-791b-493f-9aaa-7616015e4e61,N456,"Lublin, Bus Station Lublin",Lublin - Milan - Marseille,0.0,2026-05-21T07:21:00Z,2026-05-21T14:15:00Z,2026-05-21T12:38:55
01216951-be55-410d-80f7-2297b4e13319,482,Venice (Tronchetto),Venice - Montpellier,0.0,2026-05-21T05:28:06Z,2026-05-21T14:30:00Z,2026-05-21T12:38:55
